Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
35106345,12/26/2016 11:35:32 AM,12/26/2016 12:36:52 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10035,181 EAST 119 STREET,EAST 119 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/26/2016 07:35:32 PM,The Police Department responded to the complaint and took action to fix the condition.,12/26/2016 12:36:52 PM,11 MANHATTAN,MANHATTAN,1001083,230800,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.800152628102964,-73.93920125190911,"(40.800152628102964, -73.93920125190911)"
35104614,12/26/2016 03:06:35 PM,12/26/2016 05:24:46 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11215,118 7 AVENUE,7 AVENUE,PRESIDENT STREET,CARROLL STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/26/2016 11:06:35 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/26/2016 05:24:46 PM,06 BROOKLYN,BROOKLYN,990893,184692,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67361113432816,-73.97605181830448,"(40.67361113432816, -73.97605181830448)"
35104039,12/26/2016 01:27:29 PM,12/26/2016 04:32:19 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,30 IRVING PLACE,IRVING PLACE,EAST 15 STREET,EAST 16 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/26/2016 09:27:29 PM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,12/26/2016 04:32:19 PM,06 MANHATTAN,MANHATTAN,987591,207095,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73510395828638,-73.98794449593852,"(40.73510395828638, -73.98794449593852)"
35099817,12/24/2016 06:36:58 AM,12/24/2016 07:49:06 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10013,205 HUDSON STREET,HUDSON STREET,DESBROSSES STREET,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,12/24/2016 02:36:58 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/24/2016 07:49:06 AM,01 MANHATTAN,MANHATTAN,982038,202813,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72335126894835,-74.00798026706096,"(40.72335126894835, -74.00798026706096)"
35098329,12/24/2016 01:28:59 PM,12/24/2016 08:39:25 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10454,,,,,EAST  135 STREET,WILLIS AVENUE,INTERSECTION,BRONX,,Precinct,Closed,12/24/2016 09:28:59 PM,The Police Department responded to the complaint and took action to fix the condition.,12/24/2016 08:39:25 PM,01 BRONX,BRONX,1005212,233366,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.807186760082935,-73.92427980149327,"(40.807186760082935, -73.92427980149327)"
35096751,12/24/2016 07:04:52 PM,12/24/2016 08:06:30 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10010,60 WEST 23 STREET,WEST 23 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,12/25/2016 03:04:52 AM,The Police Department responded to the complaint and took action to fix the condition.,12/24/2016 08:06:30 PM,05 MANHATTAN,MANHATTAN,986625,209724,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74232022359292,-73.99142923577988,"(40.74232022359292, -73.99142923577988)"
35095048,12/24/2016 05:41:32 AM,12/24/2016 06:25:02 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10010,60 WEST 23 STREET,WEST 23 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,12/24/2016 01:41:32 PM,The Police Department responded to the complaint and took action to fix the condition.,12/24/2016 06:25:02 AM,05 MANHATTAN,MANHATTAN,986625,209724,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74232022359292,-73.99142923577988,"(40.74232022359292, -73.99142923577988)"
35094943,12/24/2016 07:58:25 AM,12/24/2016 10:10:05 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10001,15 WEST 34 STREET,WEST 34 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,12/24/2016 03:58:25 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/24/2016 10:10:05 AM,05 MANHATTAN,MANHATTAN,988237,212117,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74888782899698,-73.98561052384409,"(40.74888782899698, -73.98561052384409)"
35094197,12/24/2016 06:58:58 AM,12/24/2016 08:37:59 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10010,60 WEST 23 STREET,WEST 23 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,12/24/2016 02:58:58 PM,The Police Department responded to the complaint and took action to fix the condition.,12/24/2016 08:37:59 AM,05 MANHATTAN,MANHATTAN,986625,209724,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74232022359292,-73.99142923577988,"(40.74232022359292, -73.99142923577988)"
35092938,12/23/2016 09:42:22 AM,12/23/2016 02:28:13 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10022,136 EAST 56 STREET,EAST 56 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/23/2016 05:42:22 PM,The Police Department responded to the complaint and took action to fix the condition.,12/23/2016 02:28:13 PM,05 MANHATTAN,MANHATTAN,992600,216291,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76034135397895,-73.96985884405764,"(40.76034135397895, -73.96985884405764)"
35091082,12/23/2016 12:12:39 PM,12/23/2016 02:47:14 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11225,231 OCEAN AVENUE,OCEAN AVENUE,EAST LAKE DRIVE,EAST DRIVE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/23/2016 08:12:39 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/23/2016 02:47:14 PM,09 BROOKLYN,BROOKLYN,994761,178408,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65635920258165,-73.96211737968413,"(40.65635920258165, -73.96211737968413)"
35090538,12/23/2016 05:12:49 AM,12/23/2016 07:00:44 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10017,,,,,MADISON AVENUE,EAST   45 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,12/23/2016 01:12:49 PM,The Police Department responded to the complaint and took action to fix the condition.,12/23/2016 07:00:44 AM,05 MANHATTAN,MANHATTAN,990380,214245,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75472742445424,-73.97787428590465,"(40.75472742445424, -73.97787428590465)"
35089896,12/23/2016 03:13:12 AM,12/23/2016 05:38:18 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,10036,1185 6 AVENUE,6 AVENUE,WEST 46 STREET,WEST 47 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/23/2016 11:13:12 AM,The Police Department responded to the complaint and took action to fix the condition.,12/23/2016 05:38:18 AM,05 MANHATTAN,MANHATTAN,989202,215286,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75758544240214,-73.98212540995675,"(40.75758544240214, -73.98212540995675)"
35089862,12/23/2016 06:12:51 PM,12/23/2016 09:10:38 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10028,,,,,EAST   85 STREET,1 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,12/24/2016 02:12:51 AM,The Police Department responded to the complaint and took action to fix the condition.,12/23/2016 09:10:38 PM,08 MANHATTAN,MANHATTAN,998134,222070,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77619624736444,-73.9498707232056,"(40.77619624736444, -73.9498707232056)"
35089224,12/23/2016 02:21:47 PM,12/23/2016 03:05:52 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10029,215 EAST 102 STREET,EAST 102 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/23/2016 10:21:47 PM,The Police Department responded to the complaint and took action to fix the condition.,12/23/2016 03:05:52 PM,11 MANHATTAN,MANHATTAN,999271,226615,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.788669204060774,-73.9457553341029,"(40.788669204060774, -73.9457553341029)"
35089205,12/23/2016 03:16:03 PM,12/24/2016 01:26:10 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10460,1176 EAST TREMONT AVENUE,EAST TREMONT AVENUE,BRONX PARK AVENUE,MORRIS PARK AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/23/2016 11:16:03 PM,The Police Department responded to the complaint and determined that police action was not necessary.,12/24/2016 01:26:10 AM,06 BRONX,BRONX,1018970,245278,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83983843506579,-73.87452074252664,"(40.83983843506579, -73.87452074252664)"
35088462,12/22/2016 02:00:27 PM,12/22/2016 05:05:22 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10003,9 EAST EAST 19 STREET,EAST 19 STREET,5 AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,12/22/2016 10:00:27 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/22/2016 05:05:22 PM,05 MANHATTAN,MANHATTAN,986839,208440,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73879590280607,-73.99065745901183,"(40.73879590280607, -73.99065745901183)"
35088340,12/22/2016 05:26:15 PM,12/22/2016 10:57:46 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11434,,,,,FARMERS BOULEVARD,SIDWAY PLACE,INTERSECTION,JAMAICA,,Precinct,Closed,12/23/2016 01:26:15 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/22/2016 10:57:46 PM,12 QUEENS,QUEENS,1050490,187514,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68111153156775,-73.76117598695636,"(40.68111153156775, -73.76117598695636)"
35087451,12/22/2016 07:17:44 AM,12/22/2016 07:43:47 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10017,360 MADISON AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/22/2016 03:17:44 PM,The Police Department responded to the complaint and took action to fix the condition.,12/22/2016 07:43:47 AM,05 MANHATTAN,MANHATTAN,990257,214353,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.755023941404126,-73.97831814744774,"(40.755023941404126, -73.97831814744774)"
35084548,12/22/2016 11:20:03 AM,12/22/2016 09:33:33 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10065,340 EAST 64 STREET,EAST 64 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/22/2016 07:20:03 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/22/2016 09:33:33 PM,08 MANHATTAN,MANHATTAN,995044,217367,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763292051127415,-73.96103496347446,"(40.763292051127415, -73.96103496347446)"
35084547,12/22/2016 06:34:02 AM,12/22/2016 07:12:15 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10017,360 MADISON AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/22/2016 02:34:02 PM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/22/2016 07:12:15 AM,05 MANHATTAN,MANHATTAN,990257,214353,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.755023941404126,-73.97831814744774,"(40.755023941404126, -73.97831814744774)"
35084520,12/22/2016 10:33:52 AM,12/22/2016 11:00:25 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10029,1270 5 AVENUE,5 AVENUE,EAST 108 STREET,EAST 109 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/22/2016 06:33:52 PM,The Police Department responded to the complaint and took action to fix the condition.,12/22/2016 11:00:25 AM,11 MANHATTAN,MANHATTAN,998072,229168,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.795678456026096,-73.95007997419229,"(40.795678456026096, -73.95007997419229)"
35084465,12/22/2016 09:17:31 PM,12/22/2016 10:07:26 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11215,118 7 AVENUE,7 AVENUE,PRESIDENT STREET,CARROLL STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/23/2016 05:17:31 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/22/2016 10:07:26 PM,06 BROOKLYN,BROOKLYN,990893,184692,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67361113432816,-73.97605181830448,"(40.67361113432816, -73.97605181830448)"
35082585,12/22/2016 02:35:57 AM,12/22/2016 05:21:51 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10011,44 5 AVENUE,5 AVENUE,EAST 10 STREET,EAST 11 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/22/2016 10:35:57 AM,The Police Department responded to the complaint and took action to fix the condition.,12/22/2016 05:21:03 AM,02 MANHATTAN,MANHATTAN,985584,206643,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73386386004162,-73.99518654801648,"(40.73386386004162, -73.99518654801648)"
35082572,12/22/2016 05:09:40 PM,12/23/2016 04:31:27 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11223,2110 EAST 9 STREET,EAST 9 STREET,AVENUE U,AVENUE V,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/23/2016 01:09:40 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/23/2016 04:31:27 AM,15 BROOKLYN,BROOKLYN,994796,157050,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.597735948478025,-73.96202460738806,"(40.597735948478025, -73.96202460738806)"
34940810,12/06/2016 07:18:00 AM,12/06/2016 01:41:57 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11235,2800 OCEAN PARKWAY,OCEAN PARKWAY,BELT PARKWAY,WEST AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/06/2016 03:18:00 PM,The Police Department responded to the complaint and took action to fix the condition.,12/06/2016 01:41:58 PM,13 BROOKLYN,BROOKLYN,993331,151200,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58168049124167,-73.9673078290331,"(40.58168049124167, -73.9673078290331)"
34939892,12/06/2016 09:53:15 AM,12/06/2016 12:58:39 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,EAST 17 STREET,EAST 17 STREET,BROADWAY,PARK AVENUE SOUTH,,,BLOCKFACE,NEW YORK,,Precinct,Closed,12/06/2016 05:53:15 PM,The Police Department responded to the complaint and took action to fix the condition.,12/06/2016 12:58:39 PM,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34939727,12/06/2016 07:50:43 AM,12/06/2016 10:44:29 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,,,,,EAST    8 STREET,4 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,12/06/2016 03:50:43 PM,The Police Department responded to the complaint and took action to fix the condition.,12/06/2016 10:44:29 AM,02 MANHATTAN,MANHATTAN,986821,205191,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72987820319557,-73.99072365451066,"(40.72987820319557, -73.99072365451066)"
34936665,12/05/2016 11:37:50 PM,12/06/2016 01:52:19 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10024,172 WEST 81 STREET,WEST 81 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/06/2016 07:37:50 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/06/2016 01:52:19 AM,07 MANHATTAN,MANHATTAN,990780,224927,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.784046448198026,-73.97642014132845,"(40.784046448198026, -73.97642014132845)"
34934250,12/05/2016 08:08:29 PM,12/05/2016 09:06:50 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10011,343 WEST 21 STREET,WEST 21 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/06/2016 04:08:29 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2016 09:06:50 PM,04 MANHATTAN,MANHATTAN,984058,210537,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74455202236733,-74.00069290183293,"(40.74455202236733, -74.00069290183293)"
34931398,12/05/2016 07:40:36 AM,12/05/2016 12:54:47 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,215 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST 17 STREET,EAST 18 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/05/2016 03:40:36 PM,The Police Department responded to the complaint and took action to fix the condition.,12/05/2016 12:54:47 PM,05 MANHATTAN,MANHATTAN,987378,207772,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73696223401367,-73.98871276013644,"(40.73696223401367, -73.98871276013644)"
